Symbol,Date,State_ID,Event,Leader_Date,Age,Leader_Close,ATR14_Seed,Pullback_Low,Pullback_Depth_ATR,Prior_High,High,Low,Close,SMA20,SMA50,SMA200
360ONE,2024-01-04 00:00:00,360ONE-2023-12-29,ACTIVE,2023-12-29 00:00:00,3,688.0885620117188,25.8392851935368,631.2850889152087,2.198337634770112,661.1407485110802,641.7539891135464,631.2850889152087,633.8053588867188,645.5149871826172,576.698349609375,480.2058123779297
360ONE,2024-01-05 00:00:00,360ONE-2023-12-29,ACTIVE,2023-12-29 00:00:00,4,688.0885620117188,25.8392851935368,624.3057765056211,2.4684423360926284,641.7539891135464,644.5650827987873,624.3057765056211,642.1417236328125,646.5546112060547,579.2875793457031,481.4142489624023
360ONE,2024-01-08 00:00:00,360ONE-2023-12-29,RESUMPTION_CANDIDATE,2023-12-29 00:00:00,5,688.0885620117188,25.8392851935368,624.3057765056211,2.4684423360926284,644.5650827987873,663.2733871883447,635.3078467759431,651.8351440429688,647.7614471435547,582.1755621337891,482.63027099609377
360ONE,2024-02-14 00:00:00,360ONE-2024-02-14,SEEDED,2024-02-14 00:00:00,0,691.0845947265625,25.09646124113138,inf,,,702.8980427634057,664.5288726378,691.0845947265625,623.1258575439454,634.879462890625,511.3260510253906
360ONE,2024-02-15 00:00:00,360ONE-2024-02-14,NEW_LEADER_CLOSE,2024-02-14 00:00:00,1,691.0845947265625,25.09646124113138,688.9855114662168,0.083640607342098,702.8980427634057,709.7322053381193,688.9855114662168,696.6983642578125,625.8948913574219,637.1318725585937,512.8668215942383
360ONE,2024-02-15 00:00:00,360ONE-2024-02-15,SEEDED,2024-02-15 00:00:00,0,696.6983642578125,24.78576357190074,inf,,,709.7322053381193,688.9855114662168,696.6983642578125,625.8948913574219,637.1318725585937,512.8668215942383
360ONE,2024-02-16 00:00:00,360ONE-2024-02-15,ACTIVE,2024-02-15 00:00:00,1,696.6983642578125,24.78576357190074,668.8246584931402,1.1245853162366288,709.7322053381193,698.0653081437856,668.8246584931402,676.0006103515625,628.3584655761719,638.8627270507812,514.283307800293
360ONE,2024-02-20 00:00:00,360ONE-2024-02-15,ACTIVE,2024-02-15 00:00:00,2,696.6983642578125,24.78576357190074,668.8246584931402,1.1245853162366288,698.0653081437856,692.2073246167113,679.0758761457787,688.7902221679688,635.42607421875,641.3282067871094,517.1928260803222
360ONE,2024-02-21 00:00:00,360ONE-2024-02-15,NEW_LEADER_CLOSE,2024-02-15 00:00:00,3,696.6983642578125,24.78576357190074,668.8246584931402,1.1245853162366288,692.2073246167113,727.2570601236395,690.9869343975132,696.7960205078125,640.2646881103516,642.7101586914063,518.7057273864746
360ONE,2024-02-21 00:00:00,360ONE-2024-02-21,SEEDED,2024-02-21 00:00:00,0,696.7960205078125,24.63221147204677,inf,,,727.2570601236395,690.9869343975132,696.7960205078125,640.2646881103516,642.7101586914063,518.7057273864746
360ONE,2024-02-22 00:00:00,360ONE-2024-02-21,ACTIVE,2024-02-21 00:00:00,1,696.7960205078125,24.63221147204677,672.681034753082,0.9790020592384382,727.2570601236395,704.0207224057629,672.681034753082,691.7191772460938,644.9463989257813,644.0109289550782,520.1781210327149
360ONE,2024-02-23 00:00:00,360ONE-2024-02-21,NEW_LEADER_CLOSE,2024-02-21 00:00:00,2,696.7960205078125,24.63221147204677,672.681034753082,0.9790020592384382,704.0207224057629,707.5843775923767,682.7859499057874,704.6066284179688,649.6327117919922,645.6091906738282,521.7449632263183
360ONE,2024-02-23 00:00:00,360ONE-2024-02-23,SEEDED,2024-02-23 00:00:00,0,704.6066284179688,25.088967683025526,inf,,,707.5843775923767,682.7859499057874,704.6066284179688,649.6327117919922,645.6091906738282,521.7449632263183
360ONE,2024-02-26 00:00:00,360ONE-2024-02-23,NEW_LEADER_CLOSE,2024-02-23 00:00:00,1,704.6066284179688,25.088967683025526,700.7989035818659,0.15176889237571156,707.5843775923767,756.6441341771032,700.7989035818659,751.3720092773438,656.2521240234375,647.4458032226562,523.5813154602051
360ONE,2024-02-26 00:00:00,360ONE-2024-02-26,SEEDED,2024-02-26 00:00:00,0,751.3720092773438,27.285843605326363,inf,,,756.6441341771032,700.7989035818659,751.3720092773438,656.2521240234375,647.4458032226562,523.5813154602051
360ONE,2024-02-27 00:00:00,360ONE-2024-02-26,ACTIVE,2024-02-26 00:00:00,1,751.3720092773438,27.285843605326363,719.9835659767691,1.150356344285702,756.6441341771032,770.2637924789473,719.9835659767691,730.13720703125,662.0734008789062,648.3323352050782,525.3351248168946
360ONE,2024-02-28 00:00:00,360ONE-2024-02-26,ACTIVE,2024-02-26 00:00:00,2,751.3720092773438,27.285843605326363,693.2324429667328,2.130759347285188,770.2637924789473,733.310161170668,693.2324429667328,699.3344116210938,666.7719177246094,649.3307873535156,526.9129431152344
360ONE,2024-02-29 00:00:00,360ONE-2024-02-26,ACTIVE,2024-02-26 00:00:00,3,751.3720092773438,27.285843605326363,691.1334829946439,2.2076842172818467,733.310161170668,726.329630425055,691.1334829946439,701.9217529296875,671.7242797851562,650.4721069335938,528.5183494567871
360ONE,2024-03-01 00:00:00,360ONE-2024-02-26,ACTIVE,2024-02-26 00:00:00,4,751.3720092773438,27.285843605326363,691.1334829946439,2.2076842172818467,726.329630425055,726.2320054108392,704.4601893362765,714.3698120117188,677.9116790771484,652.2045654296875,530.1375436401368
360ONE,2024-03-04 00:00:00,360ONE-2024-02-26,ACTIVE,2024-02-26 00:00:00,5,751.3720092773438,27.285843605326363,691.1334829946439,2.2076842172818467,726.2320054108392,722.1803059289529,703.9720051115123,710.073974609375,683.3692810058594,653.972275390625,531.7300077819824
360ONE,2024-03-05 00:00:00,360ONE-2024-02-26,ACTIVE,2024-02-26 00:00:00,6,751.3720092773438,27.285843605326363,684.9337933080287,2.4348968985641286,722.1803059289529,717.3962678626042,684.9337933080287,703.8743286132812,687.8822998046875,655.72552734375,533.3272760009766
360ONE,2024-03-06 00:00:00,360ONE-2024-02-26,DEPTH_INVALIDATED,2024-02-26 00:00:00,7,751.3720092773438,27.285843605326363,675.805213752512,2.769450584627723,717.3962678626042,700.6035774882434,675.805213752512,679.75927734375,690.47685546875,656.5660900878906,534.7886929321289
360ONE,2024-04-10 00:00:00,360ONE-2024-04-10,SEEDED,2024-04-10 00:00:00,0,718.3726196289062,25.297999461907203,inf,,,723.888823633573,705.5829159935855,718.3726196289062,679.1320526123047,672.47408203125,565.3644059753418
360ONE,2024-04-12 00:00:00,360ONE-2024-04-10,NEW_LEADER_CLOSE,2024-04-10 00:00:00,1,718.3726196289062,25.297999461907203,717.2986312288372,0.04245349130022142,723.888823633573,746.8809633494775,717.2986312288372,730.967041015625,681.0968841552734,674.7137475585937,566.9131140136719
360ONE,2024-04-18 00:00:00,360ONE-2024-04-18,SEEDED,2024-04-18 00:00:00,0,780.46630859375,34.370204486590104,inf,,,879.611094295516,736.3368545053902,780.46630859375,690.9308227539062,682.9919250488281,571.726291809082
360ONE,2024-04-19 00:00:00,360ONE-2024-04-18,ACTIVE,2024-04-18 00:00:00,1,780.46630859375,34.370204486590104,766.5049617700445,0.4062049391982143,879.611094295516,803.5073279246271,766.5049617700445,771.8746948242188,695.858773803711,686.616982421875,573.4346658325195
360ONE,2024-04-22 00:00:00,360ONE-2024-04-18,ACTIVE,2024-04-18 00:00:00,2,780.46630859375,34.370204486590104,746.8810329675507,0.9771625199175914,803.5073279246271,790.8152113774066,746.8810329675507,751.2256469726562,699.6102722167968,689.623056640625,575.0331117248535
360ONE,2024-04-23 00:00:00,360ONE-2024-04-18,ACTIVE,2024-04-18 00:00:00,3,780.46630859375,34.370204486590104,742.048237662622,1.1177725447085196,790.8152113774066,793.8417388560184,742.048237662622,747.9061279296875,704.115966796875,692.3089001464843,576.592523803711
360ONE,2024-04-24 00:00:00,360ONE-2024-04-18,NEW_LEADER_CLOSE,2024-04-18 00:00:00,4,780.46630859375,34.370204486590104,742.048237662622,1.1177725447085196,793.8417388560184,849.3940711057264,775.2429330953127,782.4188842773438,710.3643829345704,695.3999145507812,578.3762934875489
360ONE,2024-04-24 00:00:00,360ONE-2024-04-24,SEEDED,2024-04-24 00:00:00,0,782.4188842773438,41.05952290755577,inf,,,849.3940711057264,775.2429330953127,782.4188842773438,710.3643829345704,695.3999145507812,578.3762934875489
360ONE,2024-04-25 00:00:00,360ONE-2024-04-24,NEW_LEADER_CLOSE,2024-04-24 00:00:00,1,782.4188842773438,41.05952290755577,775.0477062021389,0.1795242017741129,849.3940711057264,824.9862466235097,775.0477062021389,818.88427734375,718.8046264648438,698.9654162597657,580.2987113952637
360ONE,2024-04-25 00:00:00,360ONE-2024-04-25,SEEDED,2024-04-25 00:00:00,0,818.88427734375,41.693738444256844,inf,,,824.9862466235097,775.0477062021389,818.88427734375,718.8046264648438,698.9654162597657,580.2987113952637
360ONE,2024-04-26 00:00:00,360ONE-2024-04-25,ACTIVE,2024-04-25 00:00:00,1,818.88427734375,41.693738444256844,781.0519921647189,0.907385295506942,824.9862466235097,821.9107506690206,781.0519921647189,788.9113159179688,726.5053100585938,701.9675842285156,581.9724504089355
360ONE,2024-04-29 00:00:00,360ONE-2024-04-25,ACTIVE,2024-04-25 00:00:00,2,818.88427734375,41.693738444256844,765.431047325388,1.2820445470445685,821.9107506690206,792.2797128884597,765.431047325388,770.5567016601562,732.4266632080078,704.7207934570313,583.5236262512207
360ONE,2024-04-30 00:00:00,360ONE-2024-04-25,ACTIVE,2024-04-25 00:00:00,3,818.88427734375,41.693738444256844,756.0583929543078,1.5068421958236806,792.2797128884597,774.217828913951,756.0583929543078,765.4797973632812,737.7207305908203,706.5240454101563,585.0840267944336
360ONE,2024-05-02 00:00:00,360ONE-2024-04-25,ACTIVE,2024-04-25 00:00:00,4,818.88427734375,41.693738444256844,750.3281330289548,1.6442791381361146,774.217828913951,776.4636234247895,750.3281330289548,759.1053466796875,741.6611846923828,707.8844604492188,586.589402923584
360ONE,2024-05-03 00:00:00,360ONE-2024-04-25,RESUMPTION_CANDIDATE,2024-04-25 00:00:00,5,818.88427734375,41.693738444256844,750.3281330289548,1.6442791381361146,776.4636234247895,780.9747417102828,753.2211455093712,776.6597290039062,746.525732421875,709.4836877441406,588.1720486450196
360ONE,2024-06-26 00:00:00,360ONE-2024-06-26,SEEDED,2024-06-26 00:00:00,0,872.0321044921875,33.59178672806883,inf,,,882.1332289951582,821.5754447923222,872.0321044921875,789.5386840820313,773.0821484375,639.8342140197753
360ONE,2024-06-27 00:00:00,360ONE-2024-06-26,NEW_LEADER_CLOSE,2024-06-26 00:00:00,1,872.0321044921875,33.59178672806883,868.8449065572298,0.09488027418007218,882.1332289951582,926.6567663031009,868.8449065572298,916.6536865234375,796.1461029052734,776.7958813476563,641.9861485290527
360ONE,2024-06-27 00:00:00,360ONE-2024-06-27,SEEDED,2024-06-27 00:00:00,0,916.6536865234375,35.32179194362614,inf,,,926.6567663031009,868.8449065572298,916.6536865234375,796.1461029052734,776.7958813476563,641.9861485290527
360ONE,2024-06-28 00:00:00,360ONE-2024-06-27,NEW_LEADER_CLOSE,2024-06-27 00:00:00,1,916.6536865234375,35.32179194362614,920.870658402526,-0.11938725775348129,926.6567663031009,1044.437967197753,920.870658402526,961.2261962890625,805.8843872070313,781.5728955078125,644.4475471496582
360ONE,2024-06-28 00:00:00,360ONE-2024-06-28,SEEDED,2024-06-28 00:00:00,0,961.2261962890625,41.92625542438967,inf,,,1044.437967197753,920.870658402526,961.2261962890625,805.8843872070313,781.5728955078125,644.4475471496582
360ONE,2024-07-01 00:00:00,360ONE-2024-06-28,ACTIVE,2024-06-28 00:00:00,1,961.2261962890625,41.92625542438967,938.523086281254,0.5415010183475978,1044.437967197753,998.4924798436991,938.523086281254,954.2141723632812,815.5368530273438,785.9968322753906,646.9207945251464
360ONE,2024-07-02 00:00:00,360ONE-2024-06-28,ACTIVE,2024-06-28 00:00:00,2,961.2261962890625,41.92625542438967,929.2065485951055,0.7637135100629644,998.4924798436991,968.8755894748157,929.2065485951055,934.2571411132812,824.0051391601562,789.0726489257812,649.1843209838867
360ONE,2024-07-03 00:00:00,360ONE-2024-06-28,ACTIVE,2024-06-28 00:00:00,3,961.2261962890625,41.92625542438967,916.8007526336254,1.0596091448127176,968.8755894748157,956.0284694470745,916.8007526336254,924.9405517578125,833.9861450195312,792.1339660644531,651.3274133300781
360ONE,2024-07-04 00:00:00,360ONE-2024-06-28,ACTIVE,2024-06-28 00:00:00,4,961.2261962890625,41.92625542438967,906.6996398425954,1.3005348532687584,956.0284694470745,930.3833981331462,906.6996398425954,909.3965454101562,841.7311706542969,795.2973840332031,653.4363265991211
360ONE,2024-07-05 00:00:00,360ONE-2024-06-28,RESUMPTION_CANDIDATE,2024-06-28 00:00:00,5,961.2261962890625,41.92625542438967,902.4336283659978,1.4022852107336872,930.3833981331462,949.0165416226223,902.4336283659978,946.074462890625,850.2141632080078,799.2607507324219,655.6968759155274
360ONE,2024-07-08 00:00:00,360ONE-2024-07-08,SEEDED,2024-07-08 00:00:00,0,962.4519653320312,43.653351138625716,inf,,,1014.967994442805,951.2720431502498,962.4519653320312,859.1164031982422,802.8614123535157,658.0056341552735
360ONE,2024-07-09 00:00:00,360ONE-2024-07-08,NEW_LEADER_CLOSE,2024-07-08 00:00:00,1,962.4519653320312,43.653351138625716,952.3508564183516,0.23139366509578113,1014.967994442805,992.2650696364256,952.3508564183516,977.6036987304688,869.1513427734375,806.03580078125,660.2479800415039
360ONE,2024-07-09 00:00:00,360ONE-2024-07-09,SEEDED,2024-07-09 00:00:00,0,977.6036987304688,43.38626985858631,inf,,,992.2650696364256,952.3508564183516,977.6036987304688,869.1513427734375,806.03580078125,660.2479800415039
360ONE,2024-07-10 00:00:00,360ONE-2024-07-09,NEW_LEADER_CLOSE,2024-07-09 00:00:00,1,977.6036987304688,43.38626985858631,976.770093185463,0.019213579496988705,992.2650696364256,1002.513280882369,976.770093185463,988.7345581054688,880.3042724609375,810.032265625,662.5654663085937
360ONE,2024-07-10 00:00:00,360ONE-2024-07-10,SEEDED,2024-07-10 00:00:00,0,988.7345581054688,42.12604970418057,inf,,,1002.513280882369,976.770093185463,988.7345581054688,880.3042724609375,810.032265625,662.5654663085937
360ONE,2024-07-11 00:00:00,360ONE-2024-07-10,ACTIVE,2024-07-10 00:00:00,1,988.7345581054688,42.12604970418057,942.6910185511715,1.0929944743840507,1002.513280882369,989.0777791961772,942.6910185511715,949.9971923828125,889.0446960449219,813.6210754394531,664.7720176696778
360ONE,2024-07-12 00:00:00,360ONE-2024-07-10,ACTIVE,2024-07-10 00:00:00,2,988.7345581054688,42.12604970418057,911.1617822039598,1.8414443425444347,989.0777791961772,950.9289286140013,911.1617822039598,918.4679565429688,896.6156463623047,816.6808386230468,666.7297508239747
360ONE,2024-07-15 00:00:00,360ONE-2024-07-10,RESUMPTION_CANDIDATE,2024-07-10 00:00:00,3,988.7345581054688,42.12604970418057,908.4158102644121,1.906628995718196,950.9289286140013,995.4032814091518,908.4158102644121,968.336181640625,905.7017669677734,820.8654553222656,669.0376193237305
360ONE,2024-07-24 00:00:00,360ONE-2024-07-24,SEEDED,2024-07-24 00:00:00,0,1001.4835815429688,44.03021649578539,inf,,,1018.9399028446076,978.7314947439061,1001.4835815429688,950.4287109375,848.4631286621094,683.1762770080567
360ONE,2024-07-25 00:00:00,360ONE-2024-07-24,ACTIVE,2024-07-24 00:00:00,1,1001.4835815429688,44.03021649578539,972.0628328955963,0.6681945034312652,1018.9399028446076,997.3646982243336,972.0628328955963,979.4180297851562,955.7980072021485,853.15966796875,685.5982516479493
360ONE,2024-07-26 00:00:00,360ONE-2024-07-24,ACTIVE,2024-07-24 00:00:00,2,1001.4835815429688,44.03021649578539,972.0628328955963,0.6681945034312652,997.3646982243336,989.0287679992318,973.6318778349354,977.4566040039062,958.8381530761719,857.8199194335938,688.0294230651856
360ONE,2024-07-29 00:00:00,360ONE-2024-07-24,NEW_LEADER_CLOSE,2024-07-24 00:00:00,3,1001.4835815429688,44.03021649578539,972.0628328955963,0.6681945034312652,989.0287679992318,1058.1677164800917,988.5875381655886,1047.5272216796875,963.1532043457031,863.9639611816406,690.851361541748
360ONE,2024-07-29 00:00:00,360ONE-2024-07-29,SEEDED,2024-07-29 00:00:00,0,1047.5272216796875,43.851349933630004,inf,,,1058.1677164800917,988.5875381655886,1047.5272216796875,963.1532043457031,863.9639611816406,690.851361541748
360ONE,2024-07-30 00:00:00,360ONE-2024-07-29,NEW_LEADER_CLOSE,2024-07-29 00:00:00,1,1047.5272216796875,43.851349933630004,1047.6252454027806,-0.0022353638654557632,1058.1677164800917,1091.5112549808516,1047.6252454027806,1081.2630615234375,969.505648803711,870.5924670410157,693.8453471374512
360ONE,2024-07-30 00:00:00,360ONE-2024-07-30,SEEDED,2024-07-30 00:00:00,0,1081.2630615234375,43.860827317025304,inf,,,1091.5112549808516,1047.6252454027806,1081.2630615234375,969.505648803711,870.5924670410157,693.8453471374512
360ONE,2024-07-31 00:00:00,360ONE-2024-07-30,NEW_LEADER_CLOSE,2024-07-30 00:00:00,1,1081.2630615234375,43.860827317025304,1074.2020428866697,0.16098690035486315,1091.5112549808516,1117.1073612084708,1074.2020428866697,1110.438720703125,978.3147277832031,877.3533679199219,697.0075828552247
360ONE,2024-07-31 00:00:00,360ONE-2024-07-31,SEEDED,2024-07-31 00:00:00,0,1110.438720703125,43.79257667450929,inf,,,1117.1073612084708,1074.2020428866697,1110.438720703125,978.3147277832031,877.3533679199219,697.0075828552247
360ONE,2024-08-01 00:00:00,360ONE-2024-07-31,ACTIVE,2024-07-31 00:00:00,1,1110.438720703125,43.79257667450929,1069.44557162367,0.9360752938594767,1117.1073612084708,1191.5418335834563,1069.44557162367,1077.9285888671875,985.9641296386719,883.5229064941407,700.020739440918
360ONE,2024-08-02 00:00:00,360ONE-2024-07-31,ACTIVE,2024-07-31 00:00:00,2,1110.438720703125,43.79257667450929,1030.7082853646218,1.8206381399090532,1191.5418335834563,1077.9286746168418,1030.7082853646218,1035.906005859375,992.2896026611328,888.6578161621094,702.7576292419434
360ONE,2024-08-05 00:00:00,360ONE-2024-07-31,DEPTH_INVALIDATED,2024-07-31 00:00:00,3,1110.438720703125,43.79257667450929,986.6260596046394,2.827252253703406,1077.9286746168418,1018.93990196059,986.6260596046394,996.6781616210938,994.8197875976563,892.55705078125,705.2661448669434
360ONE,2024-09-05 00:00:00,360ONE-2024-09-05,SEEDED,2024-09-05 00:00:00,0,1088.06884765625,38.33651368198001,inf,,,1091.3133407293953,1062.211675646334,1088.06884765625,1057.7677001953125,1008.597890625,764.5328875732422
360ONE,2024-09-06 00:00:00,360ONE-2024-09-05,ACTIVE,2024-09-05 00:00:00,1,1088.06884765625,38.33651368198001,1064.7679058956987,0.6078002281022185,1091.3133407293953,1100.8009342857151,1064.7679058956987,1071.5025634765625,1060.6926147460938,1012.5872998046875,767.2596017456054
360ONE,2024-09-09 00:00:00,360ONE-2024-09-05,ACTIVE,2024-09-05 00:00:00,2,1088.06884765625,38.33651368198001,1036.747673904147,1.338702162065051,1100.8009342857151,1089.3470106076763,1036.747673904147,1084.7752685546875,1064.1336975097656,1015.9497314453125,770.0572842407227
360ONE,2024-09-10 00:00:00,360ONE-2024-09-05,ACTIVE,2024-09-05 00:00:00,3,1088.06884765625,38.33651368198001,1036.747673904147,1.338702162065051,1089.3470106076763,1089.3470721931808,1044.1214717230669,1053.0191650390625,1065.893569946289,1017.7855908203124,772.6074908447266
360ONE,2024-09-11 00:00:00,360ONE-2024-09-05,ACTIVE,2024-09-05 00:00:00,4,1088.06884765625,38.33651368198001,1036.747673904147,1.338702162065051,1089.3470721931808,1068.700610746247,1042.1551493937645,1064.2763671875,1069.314990234375,1019.9868347167969,775.2966204833984
360ONE,2024-09-12 00:00:00,360ONE-2024-09-05,NEW_LEADER_CLOSE,2024-09-05 00:00:00,5,1088.06884765625,38.33651368198001,1036.747673904147,1.338702162065051,1068.700610746247,1093.2796687363302,1061.9166758189858,1089.4945068359375,1073.314013671875,1023.09158203125,778.0953616333007
360ONE,2024-09-12 00:00:00,360ONE-2024-09-12,SEEDED,2024-09-12 00:00:00,0,1089.4945068359375,38.173997664567466,inf,,,1093.2796687363302,1061.9166758189858,1089.4945068359375,1073.314013671875,1023.09158203125,778.0953616333007
360ONE,2024-09-13 00:00:00,360ONE-2024-09-12,ACTIVE,2024-09-12 00:00:00,1,1089.4945068359375,38.173997664567466,1054.0513629158058,0.9284629875961211,1093.2796687363302,1091.3133471503934,1054.0513629158058,1074.4029541015625,1074.4544921875,1026.080830078125,780.8181607055664
360ONE,2024-09-16 00:00:00,360ONE-2024-09-12,ACTIVE,2024-09-12 00:00:00,2,1089.4945068359375,38.173997664567466,1054.0513629158058,0.9284629875961211,1091.3133471503934,1093.1320647473974,1069.5361029449864,1085.6600341796875,1074.7592712402343,1029.6060998535156,783.5761611938476
360ONE,2024-09-17 00:00:00,360ONE-2024-09-12,ACTIVE,2024-09-12 00:00:00,3,1089.4945068359375,38.173997664567466,1054.0513629158058,0.9284629875961211,1093.1320647473974,1090.3300876837072,1057.8856396281956,1067.2257080078125,1074.1079223632812,1032.0291247558594,786.2950619506836
360ONE,2024-09-18 00:00:00,360ONE-2024-09-12,ACTIVE,2024-09-12 00:00:00,4,1089.4945068359375,38.173997664567466,1054.0513629158058,0.9284629875961211,1090.3300876837072,1115.695894770792,1056.9025689742955,1063.0965576171875,1073.4811584472657,1034.0420166015624,788.9918630981446
360ONE,2024-09-19 00:00:00,360ONE-2024-09-12,ACTIVE,2024-09-12 00:00:00,5,1089.4945068359375,38.173997664567466,1021.1646326271383,1.789958568374461,1115.695894770792,1067.0784027722223,1021.1646326271383,1047.660888671875,1071.8810668945312,1035.4431604003905,791.5979153442382
360ONE,2024-09-20 00:00:00,360ONE-2024-09-12,ACTIVE,2024-09-12 00:00:00,6,1089.4945068359375,38.173997664567466,1021.1646326271383,1.789958568374461,1067.0784027722223,1090.1826098377835,1028.882289141396,1070.91259765625,1072.0924499511718,1037.0867211914062,794.3163479614258
360ONE,2024-09-23 00:00:00,360ONE-2024-09-12,ACTIVE,2024-09-12 00:00:00,7,1089.4945068359375,38.173997664567466,1021.1646326271383,1.789958568374461,1090.1826098377835,1074.943532099507,1051.8883586389254,1055.9193115234375,1070.6078735351562,1039.2051635742187,796.887356262207
360ONE,2024-09-24 00:00:00,360ONE-2024-09-12,ACTIVE,2024-09-12 00:00:00,8,1089.4945068359375,38.173997664567466,1021.1646326271383,1.789958568374461,1074.943532099507,1069.6836849421459,1047.2674714795266,1060.392822265625,1069.5411376953125,1042.0436608886719,799.4157861328125
360ONE,2024-09-25 00:00:00,360ONE-2024-09-12,SMA50_INVALIDATED,2024-09-12 00:00:00,9,1089.4945068359375,38.173997664567466,1010.6938028429968,2.0642507679011666,1069.6836849421459,1061.8675983568696,1010.6938028429968,1016.986083984375,1066.441717529297,1043.016658935547,801.6615093994141
360ONE,2024-10-15 00:00:00,360ONE-2024-10-15,SEEDED,2024-10-15 00:00:00,0,1095.9833984375,48.60102143587177,inf,,,1100.9975169166426,1047.0217238405035,1095.9833984375,1026.6530212402345,1043.3514672851563,826.4530780029297
360ONE,2024-10-16 00:00:00,360ONE-2024-10-15,NEW_LEADER_CLOSE,2024-10-15 00:00:00,1,1095.9833984375,48.60102143587177,1088.3637993521636,0.15677857913727875,1100.9975169166426,1109.3543508831365,1088.3637993521636,1103.307861328125,1028.45712890625,1045.4840612792968,828.8885586547851
360ONE,2024-10-16 00:00:00,360ONE-2024-10-16,SEEDED,2024-10-16 00:00:00,0,1103.307861328125,46.62884501409328,inf,,,1109.3543508831365,1088.3637993521636,1103.307861328125,1028.45712890625,1045.4840612792968,828.8885586547851
360ONE,2024-10-17 00:00:00,360ONE-2024-10-16,ACTIVE,2024-10-16 00:00:00,1,1103.307861328125,46.62884501409328,1082.5630810497687,0.44489157456261935,1109.3543508831365,1124.396804580351,1082.5630810497687,1089.740234375,1029.7893127441407,1047.7787670898438,831.1486041259766
360ONE,2024-10-18 00:00:00,360ONE-2024-10-16,ACTIVE,2024-10-16 00:00:00,2,1103.307861328125,46.62884501409328,1029.963839074524,1.5729324247991392,1124.396804580351,1070.6669023400968,1029.963839074524,1051.2493896484375,1029.9687377929688,1049.11685546875,833.247214050293
360ONE,2024-10-21 00:00:00,360ONE-2024-10-16,RESUMPTION_CANDIDATE,2024-10-16 00:00:00,3,1103.307861328125,46.62884501409328,1029.963839074524,1.5729324247991392,1070.6669023400968,1100.1616873446499,1051.9866000525249,1086.2498779296875,1030.7356018066407,1050.581767578125,835.4095947265625
360ONE,2024-11-21 00:00:00,360ONE-2024-11-21,SEEDED,2024-11-21 00:00:00,0,1073.3214111328125,42.08041846665238,inf,,,1091.3133824715655,1049.0372784659103,1073.3214111328125,1026.7537750244142,1035.4626623535157,875.7305056762696
360ONE,2024-11-22 00:00:00,360ONE-2024-11-21,ACTIVE,2024-11-21 00:00:00,1,1073.3214111328125,42.08041846665238,1050.708544000156,0.5373726772840091,1091.3133824715655,1095.2459731402464,1050.708544000156,1064.177978515625,1030.411148071289,1035.685838623047,877.9828372192383
360ONE,2024-11-25 00:00:00,360ONE-2024-11-21,NEW_LEADER_CLOSE,2024-11-21 00:00:00,2,1073.3214111328125,42.08041846665238,1050.708544000156,0.5373726772840091,1095.2459731402464,1096.8681684058683,1058.3772307171866,1074.25537109375,1033.203335571289,1035.8854187011718,880.3272937011719
360ONE,2024-11-25 00:00:00,360ONE-2024-11-25,SEEDED,2024-11-25 00:00:00,0,1074.25537109375,41.986991976158016,inf,,,1096.8681684058683,1058.3772307171866,1074.25537109375,1033.203335571289,1035.8854187011718,880.3272937011719
360ONE,2024-11-26 00:00:00,360ONE-2024-11-25,ACTIVE,2024-11-25 00:00:00,1,1074.25537109375,41.986991976158016,1064.7679302747893,0.22596143168217714,1096.8681684058683,1081.4817389679301,1064.7679302747893,1073.763916015625,1037.136001586914,1035.5708068847657,882.6817407226563
360ONE,2024-11-27 00:00:00,360ONE-2024-11-25,NEW_LEADER_CLOSE,2024-11-25 00:00:00,2,1074.25537109375,41.986991976158016,1064.7679302747893,0.22596143168217714,1081.4817389679301,1128.673636176982,1083.1530399522333,1112.9429931640625,1043.5388671875,1036.3416076660155,885.2933465576172
360ONE,2024-11-27 00:00:00,360ONE-2024-11-27,SEEDED,2024-11-27 00:00:00,0,1112.9429931640625,41.2337614246966,inf,,,1128.673636176982,1083.1530399522333,1112.9429931640625,1043.5388671875,1036.3416076660155,885.2933465576172
360ONE,2024-11-28 00:00:00,360ONE-2024-11-27,ACTIVE,2024-11-27 00:00:00,1,1112.9429931640625,41.2337614246966,1078.1388568468305,0.8440689162154951,1128.673636176982,1129.5092348555909,1078.1388568468305,1105.66748046875,1048.4251953125,1036.741756591797,887.8170742797852
360ONE,2024-11-29 00:00:00,360ONE-2024-11-27,ACTIVE,2024-11-27 00:00:00,2,1112.9429931640625,41.2337614246966,1071.6499859324385,1.001436827611169,1129.5092348555909,1104.2419338195853,1071.6499859324385,1096.2783203125,1051.064990234375,1037.3228088378905,890.2303961181641
360ONE,2024-12-02 00:00:00,360ONE-2024-11-27,NEW_LEADER_CLOSE,2024-11-27 00:00:00,3,1112.9429931640625,41.2337614246966,1071.6499859324385,1.001436827611169,1104.2419338195853,1130.639926378141,1075.5826777892923,1125.330810546875,1053.7244567871094,1038.5674938964844,892.7177093505859
360ONE,2024-12-02 00:00:00,360ONE-2024-12-02,SEEDED,2024-12-02 00:00:00,0,1125.330810546875,42.36682669918438,inf,,,1130.639926378141,1075.5826777892923,1125.330810546875,1053.7244567871094,1038.5674938964844,892.7177093505859
